census_year,block_id,property_id,base_property_id,building_address,clue_small_area,trading_name,business_address,industry_anzsic4_code,industry_anzsic4_description,seating_type,number_of_seats,longitude,latitude,location
2022,78,103618,103618,242-284 Exhibition Street MELBOURNE VIC 3000,Melbourne (CBD),Barista Cafe,"Shop 11, 242 Exhibition Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,52,144.9699756013,-37.809415028369145,"-37.809415028369145, 144.9699756013"
2022,78,603923,580091,The Urban Workshop 32-54 Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),Roll'd Lonsdale Street,"Shop 9, 36 Lonsdale Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,13,144.97072895345,-37.809196151079576,"-37.809196151079576, 144.97072895345"
2022,78,603923,580091,The Urban Workshop 32-54 Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),Bluebag,"Shop 11-11A, 36 Lonsdale Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Outdoor,6,144.97072895345,-37.809196151079576,"-37.809196151079576, 144.97072895345"
2022,78,603923,580091,The Urban Workshop 32-54 Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),Poked,"Shop 10, 36 Lonsdale Street MELBOURNE VIC 3000",4512,Takeaway Food Services,Seats - Outdoor,8,144.97072895345,-37.809196151079576,"-37.809196151079576, 144.97072895345"
2022,78,603923,580091,The Urban Workshop 32-54 Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),Lonsdale larder,"Shop 16, 36 Lonsdale Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,38,144.97072895345,-37.809196151079576,"-37.809196151079576, 144.97072895345"
2022,78,603923,580091,The Urban Workshop 32-54 Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),Shuji Sushi,"Shop 8, 36 Lonsdale Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Outdoor,14,144.97072895345,-37.809196151079576,"-37.809196151079576, 144.97072895345"
2022,78,603923,580091,The Urban Workshop 32-54 Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),Shuji Sushi,"Shop 8, 36 Lonsdale Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,40,144.97072895345,-37.809196151079576,"-37.809196151079576, 144.97072895345"
2022,78,603923,580091,The Urban Workshop 32-54 Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),Poked,"Shop 10, 36 Lonsdale Street MELBOURNE VIC 3000",4512,Takeaway Food Services,Seats - Indoor,8,144.97072895345,-37.809196151079576,"-37.809196151079576, 144.97072895345"
2022,78,603923,580091,The Urban Workshop 32-54 Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),Goz City,"Shop 6, 36 Lonsdale Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Outdoor,9,144.97072895345,-37.809196151079576,"-37.809196151079576, 144.97072895345"
2022,81,561698,105462,"Building E, C L Cunneen Wing 550 Little Lonsdale Street MELBOURNE VIC 3000",Melbourne (CBD),Angliss Restaurant,Part Ground Building E 550 Little Lonsdale Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,150,144.95270242901137,-37.8133052201,"-37.8133052201, 144.95270242901137"
2022,82,105460,105460,479-495 La Trobe Street MELBOURNE VIC 3000,Melbourne (CBD),Upstanding Citizens,Part Ground South Tower 485 La Trobe Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,30,144.9549226031,-37.81270723965592,"-37.81270723965592, 144.9549226031"
2022,82,105460,105460,479-495 La Trobe Street MELBOURNE VIC 3000,Melbourne (CBD),Perch Cafe,Part Ground North Tower 485 La Trobe Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,20,144.9549226031,-37.81270723965592,"-37.81270723965592, 144.9549226031"
2022,82,105460,105460,479-495 La Trobe Street MELBOURNE VIC 3000,Melbourne (CBD),Atrium 485,Part Ground North Tower 485 La Trobe Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,32,144.9549226031,-37.81270723965592,"-37.81270723965592, 144.9549226031"
2022,82,106031,106031,466-468 Little Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),Tao's Asian BBQ Kitchen,"Shop 1, Ground 466-468 Little Lonsdale Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,40,144.95557300685,-37.812904618120335,"-37.812904618120335, 144.95557300685"
2022,82,106031,106031,466-468 Little Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),Hwajoo,"Shop 2, Ground 466-468 Little Lonsdale Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,40,144.95557300685,-37.812904618120335,"-37.812904618120335, 144.95557300685"
2022,82,106031,106031,466-468 Little Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),Hwajoo,"Shop 2, Ground 466-468 Little Lonsdale Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Outdoor,16,144.95557300685,-37.812904618120335,"-37.812904618120335, 144.95557300685"
2022,82,106033,106033,470-472 Little Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),Paik's Noodle,470 Little Lonsdale Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,80,144.95550362775,-37.81299023959086,"-37.81299023959086, 144.95550362775"
2022,83,105456,105456,299-319 Queen Street MELBOURNE VIC 3000,Melbourne (CBD),Izakaya Minami,Ground 299 Queen Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,90,144.95865959057434,-37.81145056955,"-37.81145056955, 144.95865959057434"
2022,83,105456,105456,299-319 Queen Street MELBOURNE VIC 3000,Melbourne (CBD),Izakaya Minami,Ground 299 Queen Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,8,144.95865959057434,-37.81145056955,"-37.81145056955, 144.95865959057434"
2022,83,106036,106036,364-378 Little Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),The Common VU,Part Level 10 364-378 Little Lonsdale Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,40,144.95842621992747,-37.8120004369,"-37.8120004369, 144.95842621992747"
2022,83,110759,110142,Northern Guardhouse Royal Mint 318 William Street MELBOURNE VIC 3000,Melbourne (CBD),The Mint Bar & Restaurant,Northern Guardhouse Royal Mint 318 William Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,90,144.9573593037722,-37.8120900551,"-37.8120900551, 144.9573593037722"
2022,84,103207,103207,315-323 Elizabeth Street MELBOURNE VIC 3000,Melbourne (CBD),The Meeting Place,"Gnd, Bmt & Level 2 315-321 Elizabeth Street MELBOURNE VIC 3000",4520,"Pubs, Taverns and Bars",Seats - Indoor,20,144.9614594138,-37.81122099959329,"-37.81122099959329, 144.9614594138"
2022,84,104560,104560,33-35 Guildford Lane MELBOURNE VIC 3000,Melbourne (CBD),Scoopy Milk Bar,Ground 33 Guildford Lane MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,60,144.9598616858,-37.81146051927614,"-37.81146051927614, 144.9598616858"
2022,84,105452,105452,315-321 La Trobe Street MELBOURNE VIC 3000,Melbourne (CBD),Azuo,321 La Trobe Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,27,144.9599616457,-37.810976077937255,"-37.810976077937255, 144.9599616457"
2022,84,650593,106044,Melbourne Star Apartments 8 Sutherland Street MELBOURNE VIC 3000,Melbourne (CBD),Shortstop Coffee & Donuts,12 Sutherland Street MELBOURNE VIC 3000,4512,Takeaway Food Services,Seats - Indoor,8,144.96093794495,-37.81127539640091,"-37.81127539640091, 144.96093794495"
2022,85,103311,103311,316-360 Elizabeth Street MELBOURNE VIC 3000,Melbourne (CBD),Chilli Everest,"Tenancy 85, Ground 360 Elizabeth Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,25,144.96206845195002,-37.810874128364034,"-37.810874128364034, 144.96206845195002"
2022,85,105746,105746,Melbourne Central 183-265 La Trobe Street MELBOURNE VIC 3000,Melbourne (CBD),Mad Mex,"Shop 263, Level 2 300 Lonsdale Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,25,144.96283887063584,-37.8109017475,"-37.8109017475, 144.96283887063584"
2022,85,105746,105746,Melbourne Central 183-265 La Trobe Street MELBOURNE VIC 3000,Melbourne (CBD),Harajuku Crepes,"Shop 148, Level 1 300 Lonsdale Street MELBOURNE VIC 3000",4512,Takeaway Food Services,Seats - Indoor,4,144.96283887063584,-37.8109017475,"-37.8109017475, 144.96283887063584"
2022,85,105746,105746,Melbourne Central 183-265 La Trobe Street MELBOURNE VIC 3000,Melbourne (CBD),Sul bing cafe,"Shop 151A, Level 1 300 Lonsdale Street MELBOURNE VIC 3000",4512,Takeaway Food Services,Seats - Outdoor,16,144.96283887063584,-37.8109017475,"-37.8109017475, 144.96283887063584"
2022,85,105746,105746,Melbourne Central 183-265 La Trobe Street MELBOURNE VIC 3000,Melbourne (CBD),Billy's Central,"Shop 220A, Level 2 300 Lonsdale Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,36,144.96283887063584,-37.8109017475,"-37.8109017475, 144.96283887063584"
2022,85,105746,105746,Melbourne Central 183-265 La Trobe Street MELBOURNE VIC 3000,Melbourne (CBD),Grill'd Healthy Burgers,"Shop 319A, Level 3 300 Lonsdale Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,120,144.96283887063584,-37.8109017475,"-37.8109017475, 144.96283887063584"
2022,85,105746,105746,Melbourne Central 183-265 La Trobe Street MELBOURNE VIC 3000,Melbourne (CBD),Byrdi,"Shop 75, Ground 300 Lonsdale Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,62,144.96283887063584,-37.8109017475,"-37.8109017475, 144.96283887063584"
2022,85,105746,105746,Melbourne Central 183-265 La Trobe Street MELBOURNE VIC 3000,Melbourne (CBD),Diesel Bar,202 Little Lonsdale Street MELBOURNE VIC 3000,4520,"Pubs, Taverns and Bars",Seats - Indoor,200,144.96283887063584,-37.8109017475,"-37.8109017475, 144.96283887063584"
2022,85,105746,105746,Melbourne Central 183-265 La Trobe Street MELBOURNE VIC 3000,Melbourne (CBD),Harajuku Crepes,"Shop 148, Level 1 300 Lonsdale Street MELBOURNE VIC 3000",4512,Takeaway Food Services,Seats - Outdoor,10,144.96283887063584,-37.8109017475,"-37.8109017475, 144.96283887063584"
2022,85,105746,105746,Melbourne Central 183-265 La Trobe Street MELBOURNE VIC 3000,Melbourne (CBD),Menya Ramen,"Shop 146A, Level 1 300 Lonsdale Street MELBOURNE VIC 3000",4512,Takeaway Food Services,Seats - Indoor,20,144.96283887063584,-37.8109017475,"-37.8109017475, 144.96283887063584"
2022,85,105746,105746,Melbourne Central 183-265 La Trobe Street MELBOURNE VIC 3000,Melbourne (CBD),Frozen by a Thousand Blessings,"Shop 209A, 300 Lonsdale Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,8,144.96283887063584,-37.8109017475,"-37.8109017475, 144.96283887063584"
2022,85,105746,105746,Melbourne Central 183-265 La Trobe Street MELBOURNE VIC 3000,Melbourne (CBD),Rustica,"Shop 226, Level 2 300 Lonsdale Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,50,144.96283887063584,-37.8109017475,"-37.8109017475, 144.96283887063584"
2022,85,105746,105746,Melbourne Central 183-265 La Trobe Street MELBOURNE VIC 3000,Melbourne (CBD),Asian Beer Cafe,"Shop 311, Level 3 300 Lonsdale Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,560,144.96283887063584,-37.8109017475,"-37.8109017475, 144.96283887063584"
2022,85,105746,105746,Melbourne Central 183-265 La Trobe Street MELBOURNE VIC 3000,Melbourne (CBD),Capricho Melbourne Central,"Shop 309, Level 3 300 Lonsdale Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,56,144.96283887063584,-37.8109017475,"-37.8109017475, 144.96283887063584"
2022,85,105746,105746,Melbourne Central 183-265 La Trobe Street MELBOURNE VIC 3000,Melbourne (CBD),Makoto Melbourne Central,"Shop 239, Level 2 300 Lonsdale Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,50,144.96283887063584,-37.8109017475,"-37.8109017475, 144.96283887063584"
2022,85,105746,105746,Melbourne Central 183-265 La Trobe Street MELBOURNE VIC 3000,Melbourne (CBD),Top Juice,"Kiosk 1, Level 2 300 Lonsdale Street MELBOURNE VIC 3000",4512,Takeaway Food Services,Seats - Indoor,9,144.96283887063584,-37.8109017475,"-37.8109017475, 144.96283887063584"
2022,85,105746,105746,Melbourne Central 183-265 La Trobe Street MELBOURNE VIC 3000,Melbourne (CBD),Unabara/Gyoza Gyoza,"Shop 157, Level 1 300 Lonsdale Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,30,144.96283887063584,-37.8109017475,"-37.8109017475, 144.96283887063584"
2022,85,105747,105747,272-282 Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),Domino's Pizza,"Shop 2, 280 Lonsdale Street MELBOURNE VIC 3000",4512,Takeaway Food Services,Seats - Indoor,4,144.96399639656,-37.81152916515,"-37.81152916515, 144.96399639656"
2022,85,105747,105747,272-282 Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),SEAFOOD MINGLE,Level 1 272-282 Lonsdale Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,100,144.96399639656,-37.81152916515,"-37.81152916515, 144.96399639656"
2022,85,105748,105748,268-270 Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),Her Bar,"Ground & Part Level 2, 268-270 Lonsdale Street, MELBOURNE VIC 3000",4520,"Pubs, Taverns and Bars",Seats - Indoor,62,144.96414510925,-37.81148566819091,"-37.81148566819091, 144.96414510925"
2022,85,109302,109302,281-287 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),Kwafood Fried Chuan Swanston,287 Swanston Street MELBOURNE VIC 3000,4512,Takeaway Food Services,Seats - Outdoor,10,144.9643588506305,-37.81143183285,"-37.81143183285, 144.9643588506305"
2022,85,109302,109302,281-287 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),Tokui Sushi,260 Lonsdale Street MELBOURNE VIC 3000,4512,Takeaway Food Services,Seats - Indoor,10,144.9643588506305,-37.81143183285,"-37.81143183285, 144.9643588506305"
2022,85,109302,109302,281-287 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),Bornga,Level 1 258 Lonsdale Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,70,144.9643588506305,-37.81143183285,"-37.81143183285, 144.9643588506305"
2022,85,109303,109303,289-299 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),Starbucks,Ground 295 Swanston Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,6,144.96426372949998,-37.81122698060987,"-37.81122698060987, 144.96426372949998"
2022,85,109304,109304,301-303 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),David's Master Pot Swanston,Ground 301 Swanston Street MELBOURNE VIC 3000,4254,Mens Clothing Retailing,Seats - Outdoor,8,144.96419264487724,-37.8110777883,"-37.8110777883, 144.96419264487724"
2022,85,109311,109311,335-347 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),The Bagel Shop,"Shop 1, Ground 335-347 Swanston Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,35,144.96375078797453,-37.810364616,"-37.810364616, 144.96375078797453"
2022,85,532170,532170,309 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),Little Rogue,12 Drewery Lane MELBOURNE VIC 3000,4512,Takeaway Food Services,Seats - Indoor,14,144.9641467338327,-37.8109682586,"-37.8109682586, 144.9641467338327"
2022,86,109388,109388,State Library of Victoria 304-328 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),The Moat Bar & Cafe,Basement 176 Little Lonsdale Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,74,144.96530301609354,-37.809767639049994,"-37.809767639049994, 144.96530301609354"
2022,87,103610,103610,295-301 Exhibition Street MELBOURNE VIC 3000,Melbourne (CBD),Asian BBQ House,Level 1 295 Exhibition Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,105,144.96882737333382,-37.80893102580001,"-37.80893102580001, 144.96882737333382"
2022,87,103610,103610,295-301 Exhibition Street MELBOURNE VIC 3000,Melbourne (CBD),Kko-Kko,Ground 295 Exhibition Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,24,144.96882737333382,-37.80893102580001,"-37.80893102580001, 144.96882737333382"
2022,87,103613,103613,309 Exhibition Street MELBOURNE VIC 3000,Melbourne (CBD),65 Degrees Cafe,309 Exhibition Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,22,144.96872557159605,-37.80874116145,"-37.80874116145, 144.96872557159605"
2022,87,108568,108568,296-298 Russell Street MELBOURNE VIC 3000,Melbourne (CBD),Delicious Chao,296-298 Russell Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,30,144.96692730521218,-37.8095721205,"-37.8095721205, 144.96692730521218"
2022,87,707517,707517,303-307 Exhibition Street MELBOURNE VIC 3000,Melbourne (CBD),Decoy Art House Cafe,303 Exhibition Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,50,144.96877272385723,-37.8088140537,"-37.8088140537, 144.96877272385723"
2022,87,707517,707517,303-307 Exhibition Street MELBOURNE VIC 3000,Melbourne (CBD),B & B' Guette Cafe,305-307 Exhibition Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,12,144.96877272385723,-37.8088140537,"-37.8088140537, 144.96877272385723"
2022,93,105473,105473,410-420 La Trobe Street MELBOURNE VIC 3000,Melbourne (CBD),Cafenatics,Part Ground 414 La Trobe Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,38,144.95711296035597,-37.8112363936,"-37.8112363936, 144.95711296035597"
2022,93,108083,108083,ABeckett 181 175-181 A'Beckett Street MELBOURNE VIC 3000,Melbourne (CBD),ABC Chicken,Ground 353 Queen Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,60,144.95821189895395,-37.81022016625,"-37.81022016625, 144.95821189895395"
2022,94,105480,105480,360 La Trobe Street MELBOURNE VIC 3000,Melbourne (CBD),Upstairs 360,Level 1 360 La Trobe Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,50,144.9591367792,-37.81072051567875,"-37.81072051567875, 144.9591367792"
2022,94,105484,105484,296-310 La Trobe Street MELBOURNE VIC 3000,Melbourne (CBD),Little nooky,Part Ground 300 La Trobe Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,16,144.96036639523584,-37.8099814724,"-37.8099814724, 144.96036639523584"
2022,94,108089,108089,346-362 Queen Street MELBOURNE VIC 3000,Melbourne (CBD),Cherry Lane Espresso,Part Ground 350 Queen Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,42,144.95907937103996,-37.81042371855,"-37.81042371855, 144.95907937103996"
2022,95,100153,100153,51-53 A'Beckett Street MELBOURNE VIC 3000,Melbourne (CBD),Darac,Ground 53 A'Beckett Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,6,144.9620739486,-37.809095631678616,"-37.809095631678616, 144.9620739486"
2022,95,103304,103304,75-89 A'Beckett Street MELBOURNE VIC 3000,Melbourne (CBD),Da Long Yi,Part 400 Elizabeth Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,140,144.96133440747388,-37.80933720735,"-37.80933720735, 144.96133440747388"
2022,95,105982,105982,66-68 Little La Trobe Street MELBOURNE VIC 3000,Melbourne (CBD),Chang Go,66-68 Little La Trobe Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,56,144.961815736,-37.80942293908363,"-37.80942293908363, 144.961815736"
2022,95,105985,105985,46 Little La Trobe Street MELBOURNE VIC 3000,Melbourne (CBD),Lazzat Authentic Uyghur Cuisine,Ground 46 Little La Trobe Street MELBOURNE VIC 3000,4512,Takeaway Food Services,Seats - Indoor,12,144.96225128525,-37.80929552807669,"-37.80929552807669, 144.96225128525"
2022,95,109314,109314,401-405 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),Dear Barbecue Buffet,Level 1 401-405 Swanston Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,110,144.96321775777238,-37.8090429901,"-37.8090429901, 144.96321775777238"
2022,95,109314,109314,401-405 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),KFC,Ground 401 Swanston Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,50,144.96321775777238,-37.8090429901,"-37.8090429901, 144.96321775777238"
2022,95,500332,500332,55-59 A'Beckett Street MELBOURNE VIC 3000,Melbourne (CBD),Surasang,55-59 A'Beckett Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,80,144.9619539897,-37.80913320806732,"-37.80913320806732, 144.9619539897"
2022,95,500333,500333,61-69 A'Beckett Street MELBOURNE VIC 3000,Melbourne (CBD),Marche Board Game Cafe,Ground 61-69 A'Beckett Street MELBOURNE VIC 3000,9139,Amusement and Other Recreational Activities n.e.c.,Seats - Indoor,75,144.96174884242788,-37.8091931473,"-37.8091931473, 144.96174884242788"
2022,95,500333,500333,61-69 A'Beckett Street MELBOURNE VIC 3000,Melbourne (CBD),B'Churrasco,Level 1 61-69 A'Beckett Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,180,144.96174884242788,-37.8091931473,"-37.8091931473, 144.96174884242788"
